ID_Transacao,Data,Valor,ID_Cliente,Anomalia
85436,2024-04-21T07:30:46.258Z,64600.85387294795,6806,true
85803,2024-10-05T16:06:23.158Z,71780.03776990669,4752,true
14304,2023-09-19T15:59:59.321Z,59388.00208911,7919,true
26463,2024-03-09T05:32:52.132Z,68872.07255220649,3969,true
21734,2024-11-14T07:45:03.000Z,96040.40238902293,4785,true
86166,2024-12-17T04:47:19.927Z,74282.9428042258,5563,true
21230,2024-06-15T21:44:57.676Z,64750.85088248224,1264,true
78882,2024-12-14T19:26:05.592Z,90170.19617077349,6069,true
57067,2024-04-04T21:15:20.409Z,86649.65267430745,8730,true
61025,2023-01-22T15:57:56.947Z,70630.81427226939,1622,true
99379,2023-07-18T10:35:36.042Z,50857.75027600455,5403,true
99090,2023-09-21T15:36:32.998Z,79191.63930338447,5076,true
56187,2023-09-19T03:22:09.602Z,78311.50695126405,8568,true
43384,2023-11-19T01:39:57.205Z,53992.372919368216,8887,true
90033,2023-01-30T23:07:48.005Z,50755.55253715723,9772,true
15697,2024-01-22T04:40:41.349Z,59678.611748795505,2392,true
43066,2024-03-19T17:17:33.617Z,64586.94537249483,5148,true
66194,2023-03-21T04:44:47.060Z,94939.5557878878,6633,true
42583,2023-12-03T17:10:44.955Z,63415.85789308473,5573,true
80343,2024-07-24T23:23:33.711Z,87389.04804252548,1435,true
22315,2023-04-29T08:12:19.382Z,92576.79326715172,6515,true
83780,2024-02-11T16:54:47.151Z,52247.91921606591,4659,true
13835,2024-09-30T14:56:04.051Z,98823.91782441452,4057,true
18761,2023-09-17T02:33:58.105Z,77901.29961594407,5355,true
94916,2023-12-11T23:14:07.881Z,86450.90855595504,6617,true
46100,2023-11-25T07:45:48.653Z,77352.74244290538,2152,true
58602,2024-03-26T16:47:04.122Z,89811.85854510865,9869,true
80570,2024-08-21T21:37:16.496Z,84881.9986272823,4883,true
44997,2024-05-17T05:06:57.327Z,64458.69858788165,3115,true
79518,2024-02-03T05:28:18.261Z,65138.903367106424,3628,true
59934,2023-05-16T06:55:51.580Z,50990.14299901699,5696,true
88996,2023-04-13T16:49:27.957Z,81278.01680061434,7251,true
94767,2024-03-06T10:13:30.861Z,83016.53744213583,2755,true
11017,2024-06-18T07:51:46.981Z,61306.144906472466,5642,true
50420,2023-10-26T22:57:33.718Z,72676.47730426144,1813,true
59545,2023-04-18T02:53:11.636Z,73452.13049279602,6658,true
52286,2023-12-04T19:35:21.966Z,90714.82674716506,6893,true
24689,2023-03-24T05:26:21.585Z,52260.07795877646,3048,true
94793,2024-12-20T22:57:39.014Z,54310.900896189414,9560,true
66392,2023-08-03T15:09:31.153Z,82736.8986382298,9350,true
95512,2023-12-31T04:54:13.610Z,97814.66009674766,8165,true
68922,2024-05-13T13:45:29.629Z,50971.26398797983,2964,true
77123,2023-06-19T03:50:07.244Z,66247.98323189215,2713,true
19706,2024-05-07T13:01:03.093Z,72298.84720031217,9875,true
11866,2024-05-11T03:08:28.284Z,85702.48828662373,2814,true
43083,2023-12-16T16:45:21.350Z,69615.01093502992,2503,true
14955,2023-01-15T05:03:31.705Z,51954.9665122979,3343,true
