ID_Transacao,Data,Valor,ID_Cliente,Anomalia
71559,2023-12-06T13:47:34.645Z,84197.47026258116,5638,true
72122,2023-03-06T02:48:00.799Z,60223.715262203346,4904,true
29118,2023-03-21T20:12:51.367Z,71827.09261285899,9688,true
69157,2023-06-14T05:57:57.222Z,93309.8473000272,7746,true
69647,2024-09-30T14:25:17.043Z,94617.6148401304,2498,true
34606,2024-09-04T01:47:02.847Z,68595.98128464085,8159,true
93598,2024-04-30T06:19:43.714Z,90698.11489287596,8099,true
62512,2023-07-17T11:50:56.698Z,63642.450887594765,1018,true
97384,2024-11-26T13:10:11.880Z,61785.78749783448,9379,true
82654,2023-05-29T16:04:23.332Z,93528.87157868895,2233,true
90897,2024-03-07T12:41:30.082Z,93871.64992881849,1344,true
87353,2023-08-25T12:38:45.169Z,83839.37519033748,6327,true
59304,2023-08-07T05:33:09.613Z,84762.16834318957,8982,true
34578,2023-08-02T18:23:00.252Z,73537.21183973909,2295,true
49221,2024-08-06T19:24:04.515Z,81491.39853573825,9667,true
44817,2023-06-30T04:29:25.553Z,84317.42609551977,8477,true
75980,2024-05-17T20:21:55.286Z,96406.98888333264,5438,true
64347,2024-10-13T11:15:15.322Z,98785.44012232464,7573,true
50696,2023-10-31T09:10:06.551Z,70161.06492477698,9262,true
50835,2024-08-30T12:05:15.070Z,91866.17094067679,2487,true
19951,2024-12-08T08:48:50.695Z,89691.90236493402,7160,true
13884,2023-01-18T23:17:32.916Z,96306.33906156961,6325,true
19081,2024-05-03T06:56:07.035Z,64999.36174714103,9811,true
28942,2023-08-24T12:48:00.372Z,93887.11399674701,6013,true
96971,2023-06-28T05:15:20.710Z,74405.048858281,7401,true
58309,2023-12-21T23:51:28.298Z,93306.98103445553,6675,true
37380,2024-02-09T05:41:30.032Z,74479.3999286961,9557,true
75692,2024-02-27T07:35:06.480Z,54557.22487061047,2444,true
62164,2023-10-27T16:52:55.227Z,61149.21978085281,8831,true
75051,2024-07-16T12:48:02.668Z,65106.59136270583,7012,true
48449,2024-10-31T20:20:30.376Z,54816.93414083162,9340,true
84089,2024-03-04T23:47:21.274Z,81096.3837966557,2400,true
20704,2023-04-26T22:11:55.066Z,87541.36775120317,3157,true
22371,2023-05-13T17:56:18.611Z,86960.2528021069,1411,true
52863,2023-08-18T07:19:06.681Z,84017.8186275065,3795,true
98615,2023-11-15T02:52:48.137Z,69515.67654683959,7071,true
34833,2023-12-27T23:34:08.980Z,87030.50186134322,5562,true
57341,2023-06-29T23:26:59.735Z,81933.10909573462,6654,true
25229,2024-12-28T05:31:30.034Z,94041.45022754889,9986,true
91991,2023-12-05T07:56:51.694Z,72158.63429380847,6869,true
69840,2024-06-17T09:45:30.102Z,77166.39014955732,6502,true
41947,2023-11-08T17:28:51.741Z,90996.97135285722,3979,true
42212,2024-02-17T01:20:53.334Z,93721.42860953479,9583,true
64061,2024-11-14T11:29:16.496Z,82705.62580547147,9618,true
11644,2023-09-25T01:32:22.864Z,78000.73856747763,4711,true
92609,2024-06-20T14:55:28.585Z,92437.93444466699,3121,true
34611,2024-02-13T12:03:27.582Z,54764.631108061934,3294,true
79561,2023-04-07T21:36:24.957Z,89108.93734160229,9505,true
46231,2024-11-17T04:32:46.085Z,94548.24685639207,7366,true
42049,2024-08-04T01:45:08.220Z,63155.75940109578,9269,true
47949,2023-12-14T12:06:10.877Z,84621.45613680466,9439,true
48973,2023-02-20T10:44:04.701Z,77907.93663850664,3007,true
72092,2023-12-14T02:22:32.905Z,71837.87950880552,9284,true
45172,2024-10-30T18:05:03.638Z,56892.714454807734,5889,true
58486,2024-09-30T11:01:28.315Z,57346.8041349047,9012,true
22291,2023-10-18T01:24:09.584Z,99498.73557413228,5625,true
36455,2024-05-05T04:08:42.862Z,87980.31749937593,6635,true
83182,2024-03-12T05:27:09.003Z,53362.79548942817,7759,true
14069,2023-11-15T21:53:04.230Z,63374.78142706376,9637,true
52666,2024-06-09T04:05:38.972Z,88909.56842396126,3016,true
97567,2024-10-19T01:30:33.541Z,79175.29861527182,7016,true
65608,2024-07-02T09:49:32.457Z,94343.19741916176,3040,true
29895,2023-04-01T07:35:26.160Z,78409.95103350254,1050,true
19281,2023-01-28T02:59:08.103Z,78621.66066933222,5997,true
72641,2023-06-16T01:07:47.895Z,70280.1021829172,2454,true
73796,2023-11-25T14:25:19.233Z,59562.784532921396,5065,true
86873,2024-08-02T20:18:42.806Z,88794.10465653804,6558,true
55997,2024-12-29T02:36:21.041Z,55905.856736342575,3099,true
78444,2023-10-02T08:11:59.748Z,99698.91560871029,8993,true
90307,2023-11-23T08:37:51.044Z,79586.23145245004,6078,true
18264,2023-03-06T11:48:44.596Z,55176.364902076035,5230,true
