ID_Transacao,Data,Valor,ID_Cliente,Anomalia
37659,2024-07-18T08:27:26.487Z,57249.53194849798,6354,true
13166,2024-01-09T09:06:39.371Z,63582.056182253975,5741,true
57149,2023-04-11T19:44:42.935Z,91695.14988959003,8303,true
93743,2023-12-12T17:29:35.874Z,89054.31845609337,5366,true
80941,2023-07-18T07:59:45.840Z,89794.97289451965,1897,true
34703,2023-03-05T17:40:05.544Z,89105.5692634246,9594,true
29107,2024-06-09T06:46:35.075Z,87030.14467794067,2475,true
74658,2023-09-01T07:09:50.262Z,83867.90181009065,9679,true
61372,2023-03-12T08:53:35.214Z,99003.73360267814,5025,true
74864,2023-03-30T03:52:56.429Z,72482.79738257502,5154,true
73413,2023-10-11T15:42:39.677Z,75149.53212319521,8069,true
24784,2024-04-11T21:49:27.616Z,74687.95506705118,8175,true
69690,2024-04-23T12:49:07.796Z,68064.58772489234,8922,true
24851,2023-12-09T11:28:34.107Z,93056.57021707599,5798,true
37285,2023-03-02T01:01:30.486Z,69989.23798775424,5866,true
16219,2024-10-03T02:49:38.369Z,58635.95910101346,8331,true
14494,2023-01-06T16:50:41.295Z,74263.28185566177,7797,true
48930,2023-01-28T14:45:50.961Z,94161.46650405183,1979,true
44311,2024-01-03T22:30:11.969Z,67375.79414461683,6203,true
12824,2023-08-01T23:36:44.071Z,70009.33177563138,6732,true
19791,2024-09-21T19:30:03.509Z,66058.86033486071,4679,true
82997,2023-08-02T12:01:21.981Z,92783.33154069979,3590,true
70418,2024-05-18T08:16:21.657Z,87175.34101657005,3595,true
78264,2023-03-18T19:21:49.776Z,85894.6488450848,1571,true
57588,2024-12-06T04:44:53.451Z,56606.46935447688,4537,true
91331,2024-08-03T00:25:12.449Z,61503.56483642682,4465,true
60265,2023-12-06T08:37:57.234Z,57957.33982702236,5560,true
31772,2023-08-05T23:05:39.377Z,75247.74839046132,3216,true
63290,2023-03-08T04:24:20.868Z,57111.36501234509,8400,true
74213,2023-03-29T06:51:11.006Z,98530.21662164398,8825,true
56088,2024-02-23T12:17:52.212Z,67770.88009681334,6775,true
65802,2023-08-26T19:39:02.118Z,68778.63799639241,8140,true
21233,2023-10-11T16:36:58.825Z,90640.51564358226,4213,true
65712,2023-06-26T23:00:00.811Z,55366.62860816298,2125,true
16613,2023-05-09T15:11:58.492Z,71238.6072397847,5898,true
65764,2024-04-14T09:01:06.765Z,60877.72228281543,6042,true
73056,2023-03-21T17:23:07.873Z,68852.15626003264,9779,true
54985,2023-07-08T06:40:46.623Z,75533.80655044735,4591,true
21311,2023-05-21T14:38:55.031Z,65174.87475656986,4280,true
35614,2024-07-22T07:55:43.735Z,57289.97253443757,3895,true
68653,2023-02-01T05:40:47.499Z,76182.01403784798,5786,true
33886,2023-05-24T00:36:00.719Z,55851.49854474008,7832,true
37342,2024-08-01T12:39:27.152Z,96963.73417186317,6551,true
78331,2024-03-24T12:44:56.418Z,73065.45244772051,9398,true
79725,2024-05-26T16:11:28.100Z,62133.51645201057,6126,true
84640,2023-12-08T17:26:30.219Z,74340.85482733091,9766,true
56053,2023-02-08T11:24:04.086Z,68096.83035976168,4627,true
51565,2024-08-15T01:58:10.235Z,85320.81713961091,6537,true
72019,2023-12-16T04:42:27.560Z,65818.5868561178,8510,true
44297,2023-09-25T22:18:50.841Z,90064.8593331164,2246,true
43324,2024-04-28T13:12:28.731Z,76487.03033035492,5124,true
