ID_Transacao,Data,Valor,ID_Cliente,Anomalia
22214,2024-12-11T12:42:58.238Z,76251.61750727755,2329,true
10934,2024-11-08T18:34:37.362Z,57832.86279690092,4803,true
97827,2024-07-16T03:02:44.794Z,63508.73337283377,7909,true
85523,2023-06-22T02:36:50.040Z,56206.83761371879,5037,true
57202,2024-05-04T23:30:19.382Z,77237.7027013711,2682,true
19392,2023-05-04T12:45:55.623Z,50033.584779082514,4021,true
30009,2023-07-23T02:08:46.690Z,81934.94416907836,6037,true
43921,2023-08-09T02:47:13.044Z,80672.57664542539,7930,true
19533,2024-02-04T20:31:20.984Z,62793.12978071011,1807,true
82209,2024-02-15T03:40:21.705Z,93340.31910570324,1786,true
47689,2024-08-01T12:32:39.164Z,73328.14166649309,4690,true
67365,2023-09-17T20:20:17.458Z,70728.66163399714,9562,true
57753,2024-08-12T13:38:18.844Z,84262.17088072695,1374,true
68379,2023-02-03T04:55:16.956Z,62497.22001567302,5469,true
65694,2023-12-01T11:56:59.871Z,80328.58688102721,9219,true
90990,2024-04-24T17:08:26.648Z,51270.1325116909,6701,true
56925,2023-11-09T16:03:49.121Z,71897.92459534404,2382,true
23383,2024-08-16T21:01:05.419Z,78449.09076009905,6183,true
25839,2024-03-31T07:27:52.295Z,65763.18491377178,2774,true
20730,2023-12-25T16:42:04.042Z,56786.78258566598,3102,true
19579,2023-01-24T13:46:11.258Z,78914.22610547394,6907,true
57276,2023-03-28T22:29:41.149Z,94071.44099991834,4865,true
64121,2024-12-26T23:31:44.439Z,79789.02904563723,8949,true
33679,2024-12-17T11:33:41.873Z,54962.949266697244,8916,true
62713,2023-08-29T09:18:33.632Z,62527.09573705167,6667,true
45916,2024-09-29T08:26:01.376Z,65626.22463145747,5634,true
35911,2024-08-02T15:54:39.559Z,62854.35772945639,3175,true
33238,2023-08-24T16:31:27.652Z,97584.94586568771,2409,true
39349,2023-03-06T18:59:25.079Z,99276.50384089138,5082,true
82318,2024-07-14T16:45:30.729Z,63574.20410430315,6930,true
28319,2024-11-28T03:26:46.085Z,98980.20208322047,8577,true
37531,2024-06-29T11:35:05.278Z,71795.72944646266,6031,true
41544,2024-09-20T16:51:04.327Z,53141.81300759824,6051,true
85197,2024-11-04T17:01:10.668Z,86487.41637326934,9554,true
87571,2023-07-24T15:05:11.995Z,61705.39910208481,2425,true
96298,2023-03-10T14:11:57.682Z,55684.40867190719,2537,true
95610,2023-08-23T08:25:54.847Z,62068.388560191306,5977,true
51598,2024-06-28T05:03:41.279Z,53542.11711876978,9048,true
67353,2023-06-06T08:42:45.608Z,75920.37665580076,2443,true
83205,2023-05-16T06:46:14.467Z,82796.34786573524,9720,true
36969,2023-11-22T02:46:31.377Z,68687.59505593704,1058,true
64486,2023-09-30T10:21:29.038Z,69923.25332617866,1406,true
17587,2023-09-09T04:40:13.108Z,63210.76485775671,5096,true
44762,2023-10-26T22:51:52.888Z,51809.86924885236,9314,true
34991,2023-09-30T12:43:09.729Z,54042.715488385526,3381,true
72005,2023-07-19T02:16:30.656Z,96057.07841974312,9698,true
91940,2023-07-29T14:30:18.297Z,86273.50137213846,8922,true
35861,2023-06-04T02:01:11.210Z,69254.1872248725,8110,true
44742,2024-08-03T00:15:56.293Z,89012.0003997593,8505,true
87728,2024-09-12T06:33:27.875Z,51527.13516037414,2576,true
92274,2023-05-28T18:29:29.973Z,99013.19630029991,3518,true
33669,2023-01-22T19:32:02.145Z,84130.81148310863,9995,true
70721,2024-08-08T01:46:24.626Z,68863.55136768633,3021,true
77686,2024-07-20T07:06:31.250Z,62654.482209084184,3470,true
59583,2024-01-08T07:16:02.069Z,58572.9395046502,9182,true
11311,2024-08-18T14:50:55.369Z,66127.55436092087,8273,true
19902,2024-04-14T03:53:27.019Z,66761.81456980722,6165,true
52275,2023-08-23T23:18:37.634Z,51230.856673241855,6764,true
94527,2023-04-03T15:02:29.786Z,94726.8899306059,1572,true
83785,2024-05-27T03:58:23.309Z,60672.75366862383,8201,true
26436,2024-06-22T23:54:41.674Z,73505.91446684048,7613,true
75245,2023-01-07T04:45:43.362Z,51390.51894192955,6524,true
16449,2023-09-20T22:18:37.140Z,80212.66668530647,7911,true
48700,2023-09-13T07:25:49.292Z,84461.81048089598,1194,true
43515,2023-09-04T03:16:17.598Z,65868.21129504249,6745,true
70110,2023-03-12T15:00:41.023Z,95153.60338656933,7952,true
23117,2023-12-06T22:12:53.728Z,91298.73096750653,1952,true
44152,2024-06-02T11:45:27.438Z,74273.49104931377,7827,true
39014,2023-07-20T21:53:51.514Z,69529.785816377,9839,true
88585,2024-10-20T07:49:37.476Z,97650.75897437593,3187,true
71958,2024-04-01T04:05:12.594Z,99736.70825086335,3902,true
70223,2023-03-01T21:06:06.957Z,58982.69041664592,4545,true
27190,2024-07-26T00:04:27.882Z,89380.36838198549,2605,true
21099,2023-01-20T06:43:28.312Z,68323.54896838484,4721,true
68594,2023-08-12T05:54:22.542Z,93047.32572098359,5633,true
12071,2023-08-31T09:11:55.187Z,60446.18963553828,7120,true
43427,2024-05-21T21:07:52.014Z,71763.55366333913,6606,true
49890,2023-02-25T10:47:52.579Z,71257.21182026193,6933,true
30728,2023-10-02T17:59:54.465Z,55578.60205615978,9922,true
41916,2023-07-24T11:07:30.988Z,82315.16148835147,7869,true
94423,2023-09-17T18:57:17.025Z,94972.16830303689,6165,true
33571,2024-04-06T20:20:38.134Z,67182.80511214281,1163,true
46399,2024-09-15T09:18:17.820Z,59418.30376621544,4720,true
71254,2024-09-15T01:51:28.822Z,81288.27572455117,5508,true
91393,2024-06-09T11:04:34.091Z,67999.36976094125,6391,true
92817,2023-12-26T19:14:35.055Z,93370.52491468284,1483,true
91010,2024-04-04T11:53:56.724Z,86882.96947192204,5143,true
58871,2024-09-02T20:13:38.181Z,83699.22066410116,8048,true
98308,2024-09-02T16:22:49.193Z,50446.52407623162,5923,true
85946,2023-09-09T13:37:50.797Z,80841.54405792496,3627,true
15560,2023-05-01T04:48:49.595Z,88559.90661634461,6682,true
36940,2023-11-14T01:24:19.025Z,83400.92589100276,7612,true
31855,2023-10-29T05:48:01.681Z,56704.73151880152,3682,true
15596,2024-10-15T17:04:11.773Z,80749.4445033003,9309,true
91939,2023-10-17T02:25:38.083Z,82223.7735397132,2308,true
73386,2024-02-09T07:36:12.878Z,77291.53186133689,4468,true
53746,2023-06-25T08:54:13.540Z,50356.67373653086,4694,true
58014,2024-09-29T12:50:33.820Z,93576.66065391636,9560,true
24841,2024-11-05T23:52:08.634Z,71588.39634991641,1838,true
17379,2024-08-11T17:25:49.169Z,60040.77792613211,6111,true
51731,2024-05-14T11:17:19.905Z,84471.77263721552,9950,true
92940,2023-06-10T23:40:54.023Z,72987.47502922517,9998,true
81860,2023-02-26T06:40:47.736Z,55497.649033576075,3430,true
87374,2023-03-23T05:10:49.892Z,67285.54284167883,5533,true
79516,2023-08-21T11:13:11.242Z,86731.58778253428,5266,true
57795,2024-08-08T00:43:11.752Z,58930.93209226534,2886,true
69814,2024-07-27T10:01:25.865Z,68652.9125805901,5062,true
17381,2023-04-23T20:01:57.846Z,65510.89438967745,2885,true
89630,2023-11-15T14:35:39.495Z,73303.73090552776,6724,true
