ID_Transacao,Data,Valor,ID_Cliente,Anomalia
34212,2023-06-07T20:36:44.682Z,97329.6282951401,4831,true
54972,2024-05-01T03:59:09.470Z,86902.1921525717,4802,true
16418,2023-08-19T09:59:28.555Z,67080.82203639041,3569,true
85079,2024-06-15T10:54:10.841Z,50723.007619506156,3118,true
59776,2023-04-01T15:15:30.648Z,73463.89879660046,3725,true
35076,2023-10-17T01:44:39.383Z,87304.12151646726,2288,true
84884,2024-07-21T01:44:53.204Z,74761.49534111764,9649,true
85887,2023-11-30T08:33:14.933Z,57622.999448554736,4504,true
54406,2024-02-06T06:34:51.258Z,50719.61990393206,4721,true
74242,2023-05-04T11:41:57.076Z,55100.07493569935,4574,true
44298,2024-09-15T16:43:31.378Z,81210.71761470966,4061,true
75100,2023-07-18T00:12:36.733Z,81512.23553539414,1845,true
62874,2024-10-15T21:30:29.508Z,61052.21875735579,7083,true
59067,2023-01-07T15:17:17.418Z,83050.60347735127,6166,true
97518,2023-05-26T13:54:46.665Z,80522.56560263714,4629,true
58698,2024-10-25T21:26:42.611Z,50257.49082554987,8051,true
67172,2023-12-25T00:47:10.186Z,98048.4414075815,4845,true
16057,2023-04-28T22:19:03.891Z,78770.89490910042,8734,true
49091,2024-02-03T16:44:25.495Z,66686.60400697183,8429,true
30625,2024-01-11T12:52:58.593Z,97512.88667218514,6848,true
95972,2024-01-14T13:38:15.947Z,55639.365735511325,6627,true
32596,2023-08-31T05:11:49.339Z,88283.56322173399,9184,true
73767,2023-07-09T07:05:47.448Z,98474.20360059019,6515,true
90275,2024-12-19T00:09:18.066Z,74318.92403567253,7163,true
18014,2024-09-17T18:35:50.196Z,68388.90587149105,9266,true
59140,2023-10-03T12:13:01.330Z,66218.79467206339,9425,true
11446,2024-08-18T18:37:07.082Z,52615.32757897089,7883,true
88142,2023-11-10T23:43:28.318Z,99703.78989637902,7016,true
87778,2024-08-21T22:43:16.237Z,69013.03725719587,8406,true
45563,2023-12-30T12:59:52.804Z,51474.84670583665,4162,true
72579,2023-05-20T14:45:51.932Z,78444.18850696122,2835,true
47414,2023-08-21T22:42:06.073Z,97352.07076745575,5968,true
48959,2024-03-07T23:24:29.006Z,55359.79828776604,1690,true
60711,2024-02-27T01:05:54.074Z,87022.85154061118,8420,true
38825,2023-11-08T12:32:26.959Z,83173.55926458543,9336,true
42985,2024-06-02T23:05:17.380Z,89688.61210197795,2054,true
73812,2024-10-07T18:35:26.489Z,99134.8705130647,8304,true
79565,2023-06-13T23:07:56.117Z,56146.59721426445,1698,true
76071,2023-05-13T21:58:11.283Z,59215.2637280283,1382,true
19406,2024-08-09T18:35:53.851Z,79265.98822805242,5462,true
46567,2023-07-18T14:00:24.115Z,51771.23159744438,4555,true
34372,2024-12-19T14:01:50.310Z,80751.37954898668,6705,true
41625,2023-06-11T00:58:25.900Z,70653.13728326878,8698,true
55397,2023-07-02T12:55:29.910Z,67570.97614827166,6949,true
84712,2023-03-02T01:52:36.140Z,51701.11194514778,6570,true
96447,2023-11-13T01:20:25.945Z,73900.63215889421,4057,true
46769,2023-08-20T06:31:22.781Z,86885.07965838142,6674,true
76884,2024-07-24T06:41:32.625Z,88086.28755304721,4933,true
71706,2024-03-09T14:58:31.172Z,74181.48553046366,9208,true
57504,2024-12-29T19:32:01.775Z,97118.8104060315,1988,true
32801,2023-12-01T07:14:37.460Z,71143.26882088449,4576,true
55965,2024-06-03T16:01:19.161Z,59984.484505837,3419,true
29260,2023-12-16T22:55:43.815Z,66553.69010251165,8228,true
70668,2023-09-23T23:00:05.072Z,53325.15841388823,3913,true
13140,2023-11-01T08:32:59.442Z,77769.24771307643,4470,true
64215,2023-08-12T10:56:22.444Z,68165.56915458215,5047,true
11392,2024-05-12T21:39:49.929Z,87919.5634878056,7744,true
20606,2023-10-26T02:18:07.990Z,91969.32269286722,4945,true
18239,2023-10-20T15:35:28.531Z,94216.00083312378,4353,true
29445,2024-04-08T00:27:08.356Z,66648.12664826249,4878,true
54558,2024-05-29T08:18:49.737Z,94884.17986196905,2521,true
27164,2023-04-04T01:37:27.892Z,81750.96613892901,2812,true
73105,2023-06-26T07:48:58.106Z,86439.6266231476,9487,true
49362,2024-01-01T21:32:50.835Z,81862.86431078329,3448,true
83401,2024-12-25T22:04:00.132Z,97985.38810954624,6620,true
42552,2023-10-26T01:17:42.855Z,50491.5841711663,1918,true
68519,2023-03-28T00:13:29.018Z,64914.24433116718,6879,true
11183,2024-07-07T01:54:52.988Z,55182.74977078268,4218,true
41746,2023-08-14T13:15:32.009Z,56309.780572292715,9734,true
77635,2024-12-13T12:18:28.758Z,71488.48497679351,1378,true
99760,2023-01-27T15:25:08.310Z,51815.2459330531,6080,true
74968,2023-11-17T15:26:50.889Z,60093.233707366286,1654,true
89730,2024-12-05T19:54:43.378Z,74172.97389860102,2876,true
70169,2023-07-12T16:22:57.853Z,50417.62007009427,7261,true
30870,2023-11-30T08:47:45.097Z,69647.06274323005,6382,true
51717,2023-11-20T10:09:44.495Z,91252.0064477627,4794,true
38820,2024-04-09T20:52:59.392Z,83847.25655707151,7790,true
32425,2023-03-04T23:28:25.562Z,57694.436887552445,4912,true
93576,2023-02-09T20:41:18.795Z,61266.38792502157,7594,true
38148,2023-03-23T05:55:58.168Z,81975.66364107098,2212,true
40733,2023-03-22T03:27:44.607Z,51457.59317182583,3149,true
24645,2024-12-27T22:35:37.325Z,69200.47061912173,5248,true
82864,2024-04-30T07:39:00.367Z,60385.82622654174,8251,true
51546,2023-05-24T19:02:28.698Z,97125.3399370557,2463,true
18742,2023-02-07T13:28:20.486Z,60707.314749122605,9733,true
72624,2024-05-06T07:05:45.624Z,78361.35370025328,1361,true
38750,2024-04-01T21:21:00.419Z,73869.68538553458,1113,true
31758,2023-08-09T22:37:03.553Z,72706.70186660142,9932,true
49556,2023-07-23T17:54:45.281Z,64017.01136688124,6675,true
25711,2024-10-08T16:25:47.668Z,67358.01905302383,7173,true
78359,2023-06-10T14:12:39.590Z,84376.32360710848,8705,true
12984,2023-01-19T02:09:38.088Z,62545.257102877935,5781,true
75663,2023-02-22T20:31:24.129Z,88272.22020716585,6490,true
34623,2024-07-20T07:12:38.916Z,62668.28741853947,8950,true
72973,2023-08-28T00:21:28.287Z,55462.35260012583,5000,true
79951,2023-01-30T16:28:12.970Z,53039.6738703549,1018,true
94972,2024-04-09T15:00:45.698Z,61936.72059265603,1122,true
46710,2023-02-13T05:11:17.218Z,81118.69481541691,7675,true
90705,2024-10-04T18:53:28.518Z,77413.79179173868,6542,true
45510,2023-02-17T04:29:38.682Z,68555.00612864546,8053,true
88382,2024-09-10T02:27:57.379Z,71104.79063040826,7496,true
19482,2023-02-16T23:56:59.836Z,66257.04027050879,5477,true
62627,2023-09-23T05:27:43.224Z,55200.090495628436,9751,true
30901,2024-11-16T02:39:13.973Z,78011.32381476053,4074,true
25810,2024-12-24T16:03:37.745Z,76432.56789378375,4924,true
87535,2023-02-02T06:43:39.835Z,57502.345587227,2661,true
81062,2024-07-08T18:49:43.487Z,58436.57488401747,7775,true
88240,2024-07-21T06:19:28.243Z,79012.63348445516,4974,true
84754,2024-03-15T09:41:27.466Z,91361.7571170869,2125,true
53640,2024-07-20T06:10:27.892Z,54277.31044658419,8328,true
26030,2024-06-18T04:24:16.236Z,56699.04731444197,8339,true
13729,2023-12-10T04:55:14.357Z,69178.39065553824,2645,true
87392,2024-03-19T15:01:12.917Z,91480.25118910342,4244,true
36608,2023-06-12T12:10:12.058Z,72027.52883748492,5727,true
12990,2024-11-16T02:48:08.741Z,79787.3072479049,4855,true
33357,2024-04-24T21:21:50.476Z,72474.26653695018,4089,true
52920,2023-08-13T09:35:13.250Z,90029.1455796111,5107,true
98203,2023-08-01T01:13:39.829Z,60536.098950302345,7215,true
89702,2023-01-13T14:05:20.818Z,54366.82161649627,4002,true
57743,2024-06-21T07:21:54.110Z,95165.19134326931,4878,true
57624,2023-06-19T11:12:42.305Z,75616.25407807692,1288,true
96329,2023-04-09T14:38:49.419Z,65923.47764116386,4389,true
63560,2024-12-10T02:06:50.404Z,51570.0796816394,4377,true
19088,2023-12-16T16:01:22.534Z,67347.58696074618,7831,true
63697,2023-04-05T08:02:56.148Z,77505.1051819842,6578,true
78341,2024-05-19T18:02:35.006Z,90381.29809220672,6750,true
28125,2024-12-25T02:55:11.862Z,96342.86593582347,1945,true
57111,2023-02-04T02:30:12.128Z,67771.2274158887,2971,true
40415,2023-05-06T04:46:04.339Z,56849.552954743776,8332,true
75431,2024-04-07T00:51:59.689Z,98226.26259982321,9364,true
91322,2024-11-14T09:48:52.752Z,74627.9681626287,4635,true
37815,2024-04-29T17:34:53.793Z,87208.12463624921,6683,true
78225,2024-02-02T15:49:54.762Z,52173.804144077454,6833,true
95132,2024-02-15T22:20:03.744Z,70687.69149556333,6947,true
20304,2024-04-24T06:14:12.432Z,71812.20673719961,2898,true
48732,2023-06-23T08:17:04.595Z,90336.16382014891,4642,true
97404,2024-11-29T06:50:20.008Z,89880.50946981394,3467,true
61175,2024-01-01T01:07:54.766Z,58210.77343916466,1878,true
84184,2023-05-09T15:37:44.529Z,51144.34188484725,6246,true
77406,2023-12-30T00:54:47.185Z,66683.73758212187,6621,true
83217,2024-10-03T21:28:14.635Z,57435.38893310489,3258,true
48850,2023-07-23T14:19:02.697Z,67009.0049228748,4073,true
65601,2024-11-02T15:39:27.102Z,72265.37140847456,4168,true
49596,2023-06-03T04:28:29.072Z,66686.57393946408,3128,true
23680,2023-07-29T12:37:52.028Z,80837.08184709122,1941,true
99742,2023-08-03T13:29:42.104Z,99587.67809133852,7349,true
37758,2023-09-16T16:53:02.996Z,74689.58994620513,8400,true
25604,2024-08-29T16:40:29.545Z,82548.62744427953,9510,true
93895,2023-02-25T03:23:42.303Z,55074.767668482,9856,true
53506,2024-04-04T03:25:16.806Z,84839.12355347905,6581,true
67912,2023-09-24T21:08:17.488Z,53938.9264356353,2254,true
79321,2024-09-01T16:21:57.760Z,56833.767869413685,7694,true
24881,2023-12-28T02:47:36.978Z,53983.88622499495,9872,true
61325,2023-04-26T20:37:46.684Z,64135.416690186146,1091,true
44382,2023-11-07T21:31:21.866Z,92648.6985703377,7191,true
76270,2023-07-23T08:36:50.361Z,96779.41112955261,1874,true
78359,2024-02-15T18:31:33.424Z,62206.00024392613,1254,true
61856,2024-08-12T18:27:02.591Z,64266.19200292029,2259,true
67121,2023-03-20T14:38:52.136Z,81733.63592320369,3227,true
43994,2024-09-01T10:53:03.127Z,79666.33845395673,1525,true
90645,2024-06-15T16:16:23.443Z,98647.33686534432,2674,true
89474,2023-11-09T13:27:27.497Z,84903.19549583565,9764,true
26181,2024-04-18T01:51:40.474Z,76164.0242920864,6003,true
16477,2023-06-21T20:05:28.102Z,91682.73419686395,9516,true
45593,2024-07-24T18:00:34.408Z,64590.003637978974,4878,true
62092,2023-11-13T06:39:25.102Z,96884.04893435491,1248,true
94316,2024-05-26T17:23:08.696Z,64682.922895465104,5974,true
18988,2023-07-05T13:49:16.926Z,84088.0540038903,3950,true
75073,2024-09-01T05:10:23.847Z,76818.54682962602,9473,true
41403,2024-12-20T10:28:59.676Z,68798.03450557617,4490,true
58334,2024-09-13T00:04:47.018Z,90573.59336897291,9734,true
80801,2024-05-09T01:45:06.953Z,55700.07277215256,7225,true
14081,2024-04-23T05:41:36.416Z,96696.81563594578,2114,true
71543,2024-04-16T01:04:39.273Z,89360.46788669973,9554,true
64168,2024-08-30T04:26:56.936Z,82813.89860107724,3801,true
88630,2023-01-21T01:01:05.157Z,80586.89083257609,5915,true
72751,2023-08-29T08:06:26.820Z,64193.82608592395,9954,true
71941,2024-10-25T19:51:29.814Z,61232.6660806309,1301,true
69219,2024-05-01T18:29:03.254Z,69698.00886157772,6665,true
99387,2023-10-30T13:55:37.519Z,91792.38086046898,1910,true
93521,2023-07-13T11:24:43.470Z,68730.63786322414,8195,true
33897,2023-08-03T02:35:42.842Z,98690.73189259565,1689,true
24919,2024-03-14T10:25:44.587Z,67834.08356493546,8652,true
26104,2024-10-14T05:01:44.270Z,72848.78840982275,4500,true
24228,2023-01-11T09:00:31.165Z,99699.69799775332,3173,true
35000,2023-07-26T20:05:48.440Z,94742.7047596696,9784,true
59509,2023-02-22T10:45:19.286Z,69975.08135090664,3791,true
26830,2024-03-06T18:43:14.854Z,80683.19485667083,4519,true
56687,2024-03-17T01:31:23.018Z,55854.46939278158,4415,true
49053,2023-06-14T09:24:47.097Z,82882.32237395314,2390,true
28352,2024-09-29T08:10:12.165Z,65778.07909204479,5955,true
42008,2024-02-26T23:41:42.705Z,58787.82911209794,6454,true
10279,2024-04-07T23:32:07.300Z,57969.14751785129,5420,true
83293,2024-12-24T21:39:10.862Z,95972.369895408,4602,true
29690,2024-07-10T06:40:50.296Z,80356.18425543775,8628,true
96322,2024-01-19T07:05:02.810Z,85422.84746555693,1547,true
74043,2024-08-20T13:37:02.674Z,69274.2135503588,1047,true
34101,2024-08-17T13:53:32.649Z,59587.77640806296,8919,true
75340,2023-12-26T16:32:00.059Z,85605.44864501408,8238,true
85216,2024-02-24T06:56:26.098Z,97780.21821798707,7654,true
