ID_Transacao,Data,Valor,ID_Cliente,Anomalia
95364,2024-09-30T15:48:52.620Z,68480.92504116538,7996,true
30820,2024-05-11T07:16:04.114Z,93994.11111677917,1331,true
20354,2023-10-16T05:44:19.227Z,59538.05316160015,1758,true
87130,2023-07-17T09:58:51.367Z,86076.46815587142,6989,true
45468,2024-07-17T07:09:52.480Z,63275.0451307933,6543,true
63289,2023-06-27T17:05:04.122Z,86633.16154181019,7103,true
88096,2023-07-24T10:24:14.540Z,76187.63812114124,8099,true
71306,2024-05-13T02:20:41.032Z,68661.96777900336,5474,true
53912,2023-04-23T10:51:14.324Z,62851.78521426775,5121,true
80761,2024-02-13T12:05:40.107Z,74886.57486533698,5752,true
84559,2024-03-27T13:13:15.779Z,60941.693304012544,5095,true
44154,2024-06-11T15:45:37.845Z,69604.83803911244,6758,true
31227,2024-05-28T21:13:38.617Z,53577.79000237551,3759,true
20000,2024-07-04T08:03:16.330Z,75031.65544452875,9263,true
82510,2024-04-12T23:40:19.182Z,59332.685635965834,4230,true
56205,2023-11-26T09:58:42.093Z,54666.1108763816,5693,true
48714,2024-05-12T14:21:19.137Z,92490.77892831093,6794,true
53243,2024-07-07T23:25:40.706Z,91549.2346693802,7179,true
53413,2024-12-22T11:07:27.096Z,88851.89480084096,6110,true
78447,2023-03-19T06:17:34.308Z,84671.87946038807,6059,true
48253,2023-01-12T16:50:05.426Z,85544.17260451533,4285,true
39635,2024-12-04T20:40:10.414Z,91716.85104781616,6406,true
94746,2023-05-14T14:59:07.045Z,61943.16810263865,8800,true
34250,2023-04-13T09:36:07.459Z,77771.60716869267,6731,true
53046,2023-03-16T16:13:51.685Z,56454.21468888954,1403,true
49013,2023-04-01T21:01:33.402Z,67417.39525836546,2328,true
18611,2023-06-13T09:21:43.553Z,75858.79736741446,7932,true
40961,2023-12-02T13:49:08.503Z,66157.22243472253,1056,true
86590,2024-04-16T21:35:19.495Z,97605.30117645056,9007,true
32119,2024-12-10T14:17:09.146Z,55123.46251802807,5442,true
17015,2024-08-19T10:01:12.894Z,95274.32986634859,8244,true
12534,2024-12-08T08:05:54.817Z,80453.90654620429,4356,true
33415,2023-05-25T11:49:17.849Z,90952.7401022779,1115,true
32198,2023-07-19T13:47:02.791Z,69171.32116025087,9281,true
88930,2023-10-31T13:47:52.857Z,65508.39976270208,2739,true
83439,2023-07-17T19:02:33.096Z,99025.33474264841,7087,true
49269,2024-08-31T05:28:22.478Z,71110.22501726093,8664,true
46599,2023-05-10T19:02:27.073Z,53373.62878696084,7538,true
73427,2023-06-12T19:05:27.151Z,83701.85889126331,8997,true
63681,2024-03-11T04:54:50.252Z,82803.06201080955,6099,true
53398,2023-10-20T13:13:14.224Z,90101.46193667638,1938,true
11264,2024-01-30T19:09:19.260Z,81592.88045813031,3364,true
49385,2024-06-02T12:27:58.630Z,61708.63153088308,2020,true
25630,2023-08-11T11:12:11.751Z,64744.83075196945,7832,true
37385,2023-09-12T01:18:14.144Z,79148.93390031013,4007,true
11404,2024-12-01T10:38:40.474Z,66331.33241765377,6573,true
95148,2023-02-10T08:55:25.230Z,68220.61739663493,8879,true
90403,2024-02-09T04:27:48.869Z,55951.59941210997,5752,true
23487,2023-06-01T14:23:40.560Z,65072.37307199051,7387,true
48310,2024-08-15T21:24:41.231Z,58989.138945889776,7850,true
20926,2024-04-13T04:29:05.006Z,90138.76573061137,3004,true
93362,2023-01-05T00:38:13.093Z,50708.5902570009,7237,true
62623,2023-11-13T09:24:57.450Z,81053.16648331725,1642,true
13523,2024-08-09T07:55:44.548Z,55232.31922140459,1700,true
31937,2023-07-27T20:49:51.791Z,60656.978591902815,6871,true
72947,2023-12-16T17:29:50.559Z,75160.56195688996,4851,true
91987,2023-10-25T19:50:24.819Z,54795.52453022133,7011,true
37147,2023-07-05T11:38:00.187Z,75066.68259272522,9950,true
82308,2024-10-07T19:45:09.894Z,86451.09059957985,8981,true
58185,2024-04-09T15:36:44.448Z,95723.5851836778,7450,true
27455,2024-01-26T22:25:11.998Z,54228.33661519871,4966,true
58351,2024-10-22T12:45:22.298Z,55537.83002191625,6919,true
90820,2024-12-13T03:30:51.220Z,65227.07756571706,2964,true
29981,2023-05-21T04:00:11.939Z,60395.64927552404,6967,true
59640,2024-01-06T17:06:27.662Z,52041.13356208566,8782,true
74908,2023-05-05T11:50:17.291Z,65212.36492714246,3929,true
13624,2024-05-04T16:09:04.254Z,98787.62716270072,7754,true
56356,2023-10-12T05:54:50.813Z,98234.02031176657,1947,true
39367,2023-10-24T17:58:05.698Z,79593.0412330304,2598,true
96003,2023-06-03T15:12:34.399Z,96898.65295807629,3961,true
81060,2023-10-11T10:15:48.546Z,72092.17704889139,6733,true
19329,2024-11-01T12:13:40.856Z,94280.79920326699,9411,true
44340,2024-11-02T17:40:22.454Z,91797.96066640542,9434,true
81752,2023-05-24T21:30:51.286Z,99103.41492351679,3140,true
23289,2023-10-25T22:15:49.084Z,68679.27125609432,2225,true
99317,2024-06-11T06:56:08.700Z,55555.32422935848,8215,true
32091,2023-03-01T08:36:54.418Z,67412.1068582722,4098,true
44483,2023-12-17T06:49:15.559Z,72531.60678963595,5154,true
44640,2023-09-21T09:16:09.554Z,93262.85854260146,8743,true
17321,2024-07-16T05:42:43.723Z,68359.4845103735,4509,true
62621,2023-12-23T12:44:02.890Z,65282.933626090264,1948,true
82874,2024-12-10T20:52:35.198Z,74441.4720635668,9322,true
72089,2023-09-07T14:00:53.532Z,74640.30886665314,6959,true
79201,2023-04-16T12:18:37.132Z,82973.62139445852,4019,true
19850,2023-07-17T08:39:58.698Z,95961.14177599635,6886,true
95672,2023-08-10T05:23:24.985Z,88267.07168498365,7124,true
31250,2024-08-24T12:02:04.703Z,68819.68948101395,1408,true
18769,2023-09-09T00:35:47.497Z,81617.74779974295,3794,true
29170,2024-07-24T20:53:45.027Z,72719.0974012621,6622,true
59399,2023-05-18T21:40:19.449Z,91476.89428082993,5687,true
43138,2024-03-16T22:26:56.644Z,85112.07251550525,3467,true
83968,2024-12-28T14:02:00.534Z,53918.38124613742,5981,true
59563,2023-08-05T09:11:45.367Z,99881.51144851328,3793,true
74968,2023-08-30T22:00:41.161Z,68619.06250010597,5473,true
62956,2023-02-07T14:02:59.915Z,98441.56702021098,7349,true
74462,2023-01-24T02:01:05.399Z,62520.15042449103,6647,true
24446,2024-09-22T14:38:15.156Z,72213.17501338138,3307,true
50602,2024-01-25T01:54:02.949Z,55436.22244809635,3896,true
80150,2023-02-15T07:06:55.480Z,62285.71985526274,8591,true
44407,2023-03-26T21:00:25.808Z,62530.46642189755,4238,true
