ID_Transacao,Data,Valor,ID_Cliente,Anomalia
59695,2024-10-16T07:00:17.447Z,61368.96940662418,7665,true
48280,2023-03-01T09:57:31.321Z,95955.74767302841,3725,true
77848,2023-07-04T18:32:40.012Z,79635.33750094727,1888,true
51466,2024-07-21T20:47:22.915Z,60755.5787646674,2940,true
98632,2024-04-02T17:57:51.943Z,79256.27364952856,2865,true
68901,2024-11-23T08:44:55.937Z,73550.95006207106,9946,true
97034,2024-05-05T04:47:11.592Z,94957.12521125736,4895,true
42176,2023-01-09T10:06:11.724Z,77742.73056925148,5954,true
49094,2024-09-16T16:15:30.907Z,99516.67642247226,9445,true
83887,2023-02-25T21:55:59.585Z,96277.75230340438,5287,true
66007,2024-12-18T02:44:50.870Z,60192.70706590466,3715,true
36236,2023-03-10T12:26:06.105Z,92323.54472377116,1056,true
52120,2023-10-21T10:21:45.344Z,65977.3844155937,4984,true
41132,2023-02-18T10:35:19.240Z,80505.66487291083,6732,true
59678,2024-12-27T23:44:12.467Z,83728.6741281248,6558,true
25242,2024-01-29T11:03:27.694Z,60485.83777830598,7292,true
41589,2023-09-06T21:04:44.373Z,52112.57718743314,9224,true
31955,2024-11-30T21:32:27.550Z,99486.42216569556,3470,true
86975,2023-06-13T21:28:19.507Z,69518.22207730776,3255,true
29207,2024-09-23T02:57:56.807Z,60276.18013236324,9042,true
12355,2024-05-25T17:32:44.363Z,61831.82239083985,9329,true
52757,2023-05-21T16:03:04.934Z,76323.77053942319,1990,true
52516,2023-12-02T22:31:44.861Z,72642.87245850125,9043,true
10736,2024-01-05T22:09:05.815Z,99799.73305399754,6278,true
45124,2024-07-22T20:35:59.776Z,72090.3853783019,2291,true
75712,2023-07-10T22:41:34.208Z,85776.25349272572,7518,true
31380,2024-11-14T18:01:15.388Z,90618.34754483835,5364,true
76873,2024-07-30T22:54:59.074Z,52846.41666024995,4268,true
41893,2023-04-12T13:26:50.028Z,70838.75908805744,2857,true
59291,2023-08-14T21:48:11.157Z,99064.31093319331,3526,true
