ID_Transacao,Data,Valor,ID_Cliente,Anomalia
68782,2024-12-01T06:15:43.444Z,57744.26951758567,4116,true
43906,2024-03-01T11:30:43.777Z,83627.6314544738,8382,true
47577,2023-04-11T06:20:34.323Z,87022.79919857027,6572,true
21574,2024-01-30T13:27:41.090Z,83940.96688872273,6581,true
55094,2023-05-20T03:06:25.186Z,93807.15502985069,3576,true
22909,2024-11-13T08:31:29.517Z,67756.48798109563,3690,true
56729,2023-12-29T01:02:38.403Z,59179.88168549271,9405,true
36983,2023-07-16T10:29:14.957Z,68719.0554391379,5112,true
53233,2024-03-31T01:20:41.818Z,68769.54257676663,7748,true
71962,2024-08-03T14:46:16.847Z,72965.91814987721,5427,true
98888,2023-11-16T06:33:01.279Z,58485.08610389862,4749,true
17050,2024-09-27T15:30:22.989Z,81996.14682338934,4923,true
51521,2024-08-04T15:39:48.108Z,98157.5759135927,7924,true
36023,2024-05-15T10:57:28.999Z,92552.65102985158,4717,true
26593,2024-05-07T04:03:19.258Z,86491.27963271967,3659,true
51833,2024-02-22T02:43:46.691Z,97302.85766523119,4870,true
65352,2023-01-11T19:13:33.279Z,65303.22888732497,6600,true
80811,2023-06-01T21:09:02.870Z,93712.51084284886,2396,true
73762,2023-06-21T01:45:09.163Z,62003.93136863675,4178,true
67277,2023-08-21T22:47:33.997Z,62411.009256303594,6848,true
56987,2023-10-27T09:57:35.643Z,79505.06248071551,9393,true
43508,2023-02-17T21:58:49.585Z,56834.31996134327,7949,true
64338,2023-03-21T05:33:48.064Z,84167.38555439858,9083,true
84667,2023-05-13T08:57:47.461Z,94843.0451062136,4752,true
14018,2024-10-29T05:08:09.364Z,77036.32198603955,1322,true
71140,2023-07-03T12:48:22.103Z,66303.00878285029,7925,true
28098,2024-06-08T02:10:27.721Z,67092.27196737487,6985,true
51610,2024-11-20T10:43:33.953Z,96431.32176255531,7306,true
31060,2024-03-01T05:23:59.618Z,72217.66966045051,3946,true
39437,2023-10-09T13:47:24.722Z,88432.20289975089,9855,true
97829,2024-07-27T01:17:52.064Z,70977.26462743079,2579,true
85638,2023-11-28T23:53:16.587Z,79011.49421708622,3366,true
12548,2024-04-17T00:50:42.798Z,54614.854542468456,6503,true
11980,2023-09-07T13:32:25.253Z,87145.72436451024,5700,true
90916,2024-02-12T00:12:46.329Z,55526.73099316671,7205,true
12371,2023-01-12T00:06:03.651Z,99284.57132095026,1127,true
70750,2023-12-15T20:04:58.903Z,67095.04113087858,7453,true
52419,2023-06-12T07:51:10.397Z,93783.16069712525,2046,true
29754,2024-07-07T10:41:07.877Z,97985.00028123002,1114,true
97092,2023-03-08T05:54:49.346Z,51499.96272499186,5916,true
22543,2024-04-04T12:16:02.258Z,79609.44850356766,3123,true
94908,2024-10-17T00:22:19.849Z,54176.09509348357,3092,true
48535,2024-12-07T23:13:15.424Z,85760.9764269976,4035,true
31432,2023-08-05T07:43:28.453Z,95477.42642188756,9388,true
49607,2023-02-08T05:05:38.658Z,73167.69680990178,3442,true
68740,2023-05-17T21:06:47.724Z,96203.04702785533,7947,true
55402,2023-06-07T07:05:24.580Z,99453.95513787554,2772,true
42728,2023-11-11T20:39:56.691Z,81336.64289251133,5899,true
98071,2023-06-20T18:23:28.148Z,82505.40967463524,8549,true
91539,2024-08-21T16:25:16.242Z,72312.01221518492,8528,true
45221,2023-04-25T07:24:43.329Z,87567.23814432298,9485,true
82589,2024-03-30T05:08:49.027Z,94416.78795503845,3604,true
10086,2023-01-09T16:14:45.054Z,78552.12772933854,3443,true
61845,2024-06-21T19:35:57.829Z,54229.1803423726,2315,true
72728,2023-07-16T23:24:40.831Z,74605.28592335971,3412,true
54909,2023-11-07T09:17:06.089Z,53747.36860038955,7355,true
79096,2023-03-08T04:23:54.195Z,86472.28419663844,9539,true
91035,2024-12-17T22:30:01.021Z,90501.38623968279,7752,true
83001,2023-11-04T04:07:22.712Z,74574.08082672412,9279,true
93267,2024-01-30T23:43:46.257Z,50359.83092289125,8177,true
14432,2024-10-08T12:56:35.865Z,57113.12894042859,8107,true
37411,2024-07-06T12:31:10.152Z,50391.92415198475,8191,true
64796,2023-04-14T12:08:58.898Z,88544.64850281712,8279,true
19977,2023-06-23T18:51:02.090Z,94944.35747381285,6643,true
46995,2024-07-29T00:00:13.702Z,67532.46237262123,1865,true
85016,2023-04-03T01:40:02.368Z,56967.56997779271,6895,true
84206,2024-01-27T00:23:51.762Z,97630.6366836779,1970,true
36266,2023-08-06T06:41:21.781Z,62162.75127821132,5997,true
78558,2024-05-27T07:28:39.108Z,52161.292603749505,9179,true
36591,2023-04-29T18:49:21.858Z,80977.7534422056,6075,true
98117,2023-02-04T13:29:10.891Z,80584.09076150438,4446,true
50266,2023-09-03T17:05:06.747Z,77396.875264856,6956,true
70708,2024-02-24T00:06:30.026Z,64374.17515439376,8253,true
67177,2024-07-03T23:10:17.476Z,92259.2090489828,6709,true
97910,2024-09-06T00:53:49.172Z,59828.69008345676,7951,true
39271,2024-11-25T18:14:02.695Z,59556.78804393638,2602,true
63161,2023-03-08T20:17:52.866Z,68061.52075515004,6604,true
60880,2024-08-08T18:55:48.974Z,87782.26234548875,3527,true
12936,2024-12-12T06:00:10.173Z,58202.010871196515,4476,true
87142,2023-03-21T18:51:16.530Z,74932.49114871759,2719,true
38387,2023-08-08T18:32:55.670Z,80032.8649362291,8485,true
18193,2024-03-23T15:15:20.688Z,97281.21568901365,9196,true
69565,2023-08-19T07:26:15.956Z,72308.56353523122,3423,true
80657,2024-10-01T18:43:55.537Z,57423.374835592775,4708,true
63782,2024-06-28T17:38:55.633Z,89523.71976044199,9970,true
70256,2024-04-08T13:49:44.772Z,88759.2560689133,9498,true
21365,2024-12-17T09:05:10.718Z,50537.51961779209,9836,true
65786,2024-10-05T15:02:31.575Z,65740.7179465146,9486,true
70432,2023-05-30T18:22:56.500Z,62390.6195093506,4221,true
71321,2023-07-23T11:48:59.246Z,58494.532655522504,7272,true
71360,2024-04-15T00:55:50.166Z,75902.76427315063,5332,true
53322,2023-04-11T18:02:37.933Z,67826.10279681697,1685,true
75568,2024-05-04T03:54:32.399Z,78900.74437755033,4075,true
62140,2024-07-25T04:55:08.741Z,87044.82684064827,7929,true
59960,2024-05-14T19:08:24.875Z,50806.80893773826,5914,true
39849,2023-11-10T18:50:29.810Z,69534.57454505454,4016,true
37906,2024-08-27T23:42:09.372Z,72665.40048915685,2569,true
69592,2023-03-20T22:52:17.548Z,95171.25032099226,4334,true
36485,2023-09-23T16:29:09.153Z,54842.69587720297,3685,true
77310,2024-08-22T06:30:03.093Z,93343.18723828963,8492,true
77991,2023-04-27T16:42:48.902Z,82348.7073954556,3529,true
54902,2023-06-27T01:38:00.038Z,91373.2810732327,4767,true
66899,2023-08-02T16:20:41.572Z,97762.8913619305,7892,true
51805,2024-08-27T04:48:47.056Z,86033.05562534745,9334,true
82987,2023-01-15T06:53:45.459Z,89974.22829879659,1790,true
95088,2024-02-01T06:09:06.040Z,78349.26305601878,7828,true
77142,2023-11-03T22:06:14.123Z,91275.05023876883,4715,true
15287,2023-05-30T10:00:12.847Z,91962.82271702027,4941,true
65409,2023-08-09T03:32:43.198Z,73247.96287897896,7362,true
50262,2023-12-30T18:56:33.097Z,99591.99964921689,9162,true
30028,2023-11-06T01:22:39.608Z,77343.6108457486,5697,true
